"","ResponseId","Q2","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15_1","Q15_2","Q15_3","Q16_1","Q16_2","Q16_3","Q17_1","Q17_2","Q17_3","Q17_4","Q18","Q19","Q20","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q21_7","Q21_8","Q21_9","Q22_1","Q22_2","Q22_3","Q23_1","Q23_2","Q23_3","Q24","Q25a","Q25b","Q26","Q27","Q28","Q29_1","Q29_2","Q29_3","Q29_4","Q29_5","Q29_6","Q29_7","Q29_8","Q29_9","Q29_10","Q29_11"
"494","R_dduUZ1wS4GgFB9D",NA,2,1,2,2,4,1,2,2,NA,NA,2,2,1,1,2,2,1,1,1,1,4,5,3,1,5,5,3,1,1,1,2,1,3,2,2,2,3,5,3,1,6,NA,3,4,1,2,2,4,2,3,3,2,4,3,3,1
"495","R_2EnMPSSE9wvTqYW",3,2,2,2,3,4,2,4,2,NA,NA,2,1,1,1,1,2,2,2,2,1,2,4,3,2,2,3,2,3,2,2,2,2,2,2,2,4,3,2,2,2,4,NA,3,2,1,2,4,2,2,2,4,3,2,2,2,2
"496","R_3PSJ5Q01wPiU0vb",2,2,2,2,3,3,1,1,2,NA,NA,2,1,2,1,2,1,1,4,2,1,4,2,2,3,4,1,5,1,1,1,5,2,5,3,2,3,1,3,3,2,5,NA,3,4,1,1,3,1,4,4,5,2,1,1,1,3
"497","R_2rCKqiiiJml6frI",1,2,2,2,4,NA,2,3,1,2,NA,1,1,1,1,2,1,1,3,3,2,3,4,4,1,5,1,3,1,1,1,2,4,3,4,2,3,3,3,3,2,4,NA,3,3,1,1,3,1,1,5,5,2,2,1,1,1
"498","R_263afMHOoBivIKS",1,2,2,2,3,3,2,2,2,NA,NA,2,2,3,3,1,1,1,3,2,1,2,3,1,5,2,1,5,1,1,1,5,5,5,2,2,1,4,2,2,2,5,NA,4,4,1,2,2,5,2,2,2,4,5,4,2,5
"499","R_2eXQHU6PYvfbCX4",1,2,2,2,4,NA,2,2,2,NA,NA,2,3,3,3,1,1,1,4,3,1,4,2,2,4,2,2,4,1,1,1,4,5,4,4,2,2,1,2,3,2,3,NA,2,4,1,2,1,2,4,2,2,3,4,3,2,2
"500","R_3HGElmklk4laND9",1,1,1,1,1,3,1,1,2,NA,NA,1,2,1,2,1,2,1,1,1,1,1,2,1,2,2,4,2,1,2,2,5,3,1,1,1,1,1,3,2,1,1,NA,2,2,1,1,2,1,2,3,2,2,3,2,1,1
"501","R_33jR91R9QvNRI9v",2,1,2,2,3,4,2,4,2,NA,NA,2,2,2,2,2,1,1,1,1,1,3,4,4,1,5,3,1,3,3,3,3,4,4,3,2,2,1,2,1,1,6,NA,3,3,2,3,2,2,2,2,3,4,2,2,3,1
"502","R_3OfDntU68XROdJM",1,1,2,2,1,1,2,1,1,2,NA,2,2,2,2,1,2,2,1,4,1,1,1,1,5,1,1,1,1,4,4,4,4,4,1,1,4,4,4,2,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"503","R_1jNiySKgCZfBPGz",2,1,1,2,4,NA,2,2,3,NA,NA,2,3,3,3,NA,NA,NA,4,4,1,4,2,1,5,5,3,3,3,2,3,3,5,3,2,2,2,3,3,2,NA,1,NA,1,1,1,1,1,2,3,3,4,3,3,2,2,1
"504","R_3saGpGIfROCdMQc",1,2,1,1,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,3,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,4,5,5,4,2,NA,2,2,1,2,1,1,2,2,1,2,2,1,1,2
"505","R_3ez4A7k4w2EbAFj",2,2,2,2,4,NA,2,5,2,NA,NA,2,2,2,2,1,1,1,4,3,2,4,3,4,5,1,1,5,1,1,1,5,5,5,3,2,1,5,5,5,2,1,NA,3,3,2,4,2,4,3,2,4,3,3,3,4,4
"506","R_3qs4ajaEWe99VKm",2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,4,2,NA,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"507","R_1OIEXpSu5iFF7oQ",2,2,2,2,4,NA,2,4,2,NA,NA,2,3,2,2,2,2,2,1,2,2,2,3,3,4,4,4,2,1,1,1,1,4,3,4,2,2,4,2,2,4,1,NA,3,5,2,3,2,3,3,2,2,5,4,3,2,5
"508","R_1rc3g1AsiCp6nFU",2,1,2,2,2,3,2,1,2,NA,NA,2,1,2,2,2,1,1,2,2,2,2,1,1,3,1,1,1,1,2,3,2,2,4,NA,1,1,2,1,3,3,3,NA,4,1,1,3,3,3,2,2,2,2,2,5,2,2
"509","R_1Oqsj1nNdF5DEhQ",3,1,2,2,2,3,2,3,1,2,NA,2,2,2,2,1,1,2,4,3,1,1,3,3,1,4,2,5,1,1,1,5,3,3,3,2,3,1,2,4,2,4,NA,4,4,1,3,3,3,2,1,1,5,4,5,3,5
"510","R_1Opr5SjXiuVSd97",2,1,2,2,4,NA,1,1,2,NA,NA,NA,3,3,3,2,1,1,4,1,1,3,5,1,5,3,1,1,1,1,1,5,5,5,5,1,1,1,1,3,3,1,NA,4,2,1,4,1,5,4,1,1,5,3,3,1,5
"511","R_3dMShrAUSOnSygO",2,2,2,2,2,3,2,3,2,NA,NA,2,1,1,1,2,2,2,1,1,4,4,5,5,2,2,4,3,4,3,NA,NA,NA,NA,1,1,5,1,1,1,1,1,NA,3,1,1,3,3,3,3,3,3,3,3,3,3,3
"512","R_3KD4s0Epk1HIABh",3,2,2,2,3,3,1,2,2,NA,NA,2,2,1,1,1,1,2,2,2,1,3,4,3,2,4,2,4,2,2,2,4,4,4,4,2,2,3,4,3,3,6,NA,3,4,1,2,2,3,2,2,2,3,4,4,2,4
"513","R_23ZzvhZxF1eUj4q",3,1,1,1,3,4,1,2,3,NA,NA,2,2,2,2,2,2,1,3,2,1,2,2,1,4,4,2,5,1,1,1,4,5,5,5,3,2,3,3,4,1,3,NA,4,5,2,5,2,4,4,1,1,5,5,5,5,5
"514","R_3nrBirpcbsRt2Bd",1,1,1,2,4,NA,2,1,2,NA,NA,2,1,2,3,2,2,2,1,1,3,3,5,5,1,5,5,1,5,4,5,1,1,1,3,3,3,3,3,1,2,6,NA,5,1,1,2,3,4,3,3,3,3,4,3,3,5
"515","R_BEaG0d5UblE3XZD",2,2,1,2,3,4,1,1,1,2,NA,2,1,1,1,2,2,2,2,2,1,4,4,5,1,5,5,3,1,1,1,2,1,5,1,3,4,5,1,1,4,2,NA,2,2,1,2,2,1,2,2,2,2,2,2,2,4
"516","R_3g5z8RFre9hvCKM",2,1,2,2,3,4,1,1,2,NA,NA,2,2,2,2,1,1,2,1,1,1,1,3,2,2,3,1,3,1,1,1,4,5,1,2,3,3,1,3,3,2,6,NA,3,1,2,1,2,3,2,1,2,1,2,1,1,4
"517","R_3nUdQCACVm4LINv",2,2,2,2,4,NA,2,1,2,NA,NA,2,1,1,1,1,2,1,4,3,3,4,2,2,5,1,1,4,1,1,1,5,5,5,2,2,2,3,5,5,4,5,NA,2,2,1,2,2,2,2,3,4,2,2,2,4,3
"518","R_2wbDkX2TvX8kuT8",2,2,2,1,4,NA,2,3,1,3,NA,2,1,3,3,1,1,1,1,2,2,1,1,2,1,1,3,4,3,2,1,1,3,3,3,1,1,2,2,2,2,2,NA,1,2,1,1,1,3,1,3,4,4,4,2,1,1
"519","R_3LgOKlBhCWhWsGU",1,2,2,2,3,2,1,1,1,2,NA,1,1,1,1,2,2,2,2,2,1,1,2,1,1,5,2,3,1,1,1,5,3,3,5,2,2,1,2,5,4,3,NA,2,2,1,2,5,2,2,5,4,5,3,1,1,1
"520","R_suQ9UDZzBz8yscV",3,2,2,2,1,5,2,5,3,NA,NA,2,3,1,2,1,1,2,4,1,4,4,1,5,5,5,1,5,4,3,2,5,5,5,1,5,4,5,5,1,1,1,NA,5,5,1,1,1,1,1,1,1,1,1,1,1,1
"521","R_3rY7UZeW20eA6BP",3,1,2,2,3,4,1,2,2,NA,NA,2,1,3,3,1,1,1,3,1,1,4,4,1,5,2,1,5,1,1,1,5,5,5,5,2,1,2,5,1,1,6,NA,4,4,2,2,1,5,2,1,2,5,5,5,5,5
"522","R_1GNYfghTgPtcTuI",1,1,1,2,4,NA,1,4,1,2,NA,1,1,1,1,2,2,1,3,3,1,2,3,2,2,5,4,4,1,2,2,4,4,4,2,2,3,4,2,4,4,2,NA,2,2,2,4,4,4,2,3,4,4,3,2,2,4
"523","R_1exxGZOl74Ssthz",2,2,2,2,3,4,1,1,2,NA,NA,2,3,2,2,1,1,2,1,1,1,2,3,1,1,3,1,3,1,1,1,5,2,1,4,4,1,1,3,4,3,3,NA,4,2,1,1,2,1,2,1,3,3,2,2,1,4
"524","R_9zfd1yk3X0W4iOZ",3,2,2,2,4,NA,2,3,1,3,NA,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,1,3,2,3,5,3,3,2,1,4,1,2,3,NA,2,1,NA,2,3,2,3,5,5,5,5,3,3,4,3,2,1
"525","R_VKDoaJwvpMUmsKZ",2,1,1,1,2,3,1,2,1,1,1,1,2,2,1,1,1,1,2,3,3,3,2,2,2,2,2,2,1,1,2,3,2,1,3,2,3,2,1,2,2,6,NA,3,2,2,2,1,2,2,1,1,2,2,2,2,1
"526","R_3HtOrSDSjl7LTpZ",3,2,2,2,3,4,2,2,2,NA,NA,2,3,2,2,2,2,2,2,2,1,2,3,1,3,4,1,3,1,1,1,5,3,3,3,2,2,2,1,2,1,7,2,5,4,2,4,2,4,2,2,2,4,4,4,1,5
"527","R_2qgiRvwgo7jvcv3",1,2,2,2,4,NA,2,2,2,NA,NA,2,3,3,3,1,1,1,4,3,1,3,3,3,3,4,2,5,1,1,1,4,4,4,4,3,2,2,2,3,2,5,NA,3,4,2,3,2,3,3,2,3,4,3,3,2,4
"528","R_1M3YUbbr65ZeJBn",2,2,2,2,2,1,1,4,2,NA,NA,2,2,2,2,2,2,2,3,2,1,3,3,3,2,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,2,7,1,3,4,2,3,2,2,2,2,2,2,3,3,3,3
"529","R_2fiVIZc2ZJbwGHD",1,2,2,2,4,NA,2,5,2,NA,NA,2,2,2,2,2,1,2,3,3,1,3,3,4,4,3,1,4,1,1,2,5,1,5,4,2,2,3,3,3,2,6,NA,3,4,1,2,4,4,2,2,4,5,4,2,5,5
"530","R_2YWKHVj4kd3Smli",1,2,2,2,4,NA,2,4,2,NA,NA,2,1,2,2,2,1,1,4,3,1,4,4,3,4,4,1,3,2,1,1,4,3,3,5,2,3,1,1,3,3,7,1,3,4,2,2,2,3,2,2,2,3,3,2,2,3
"531","R_2qadv36u9yvtxr0",3,2,2,2,3,4,2,1,2,NA,NA,2,1,1,1,2,2,NA,1,1,1,2,3,1,3,3,2,4,2,3,1,4,4,1,2,2,1,3,1,5,2,1,NA,2,2,1,3,2,4,2,2,2,3,4,3,2,NA
"532","R_BG7kE9nuot1774l",1,1,1,2,1,3,2,2,1,1,2,2,1,3,3,1,1,2,4,2,1,3,3,1,1,2,4,4,1,2,1,1,4,3,2,3,4,4,1,3,3,2,NA,2,2,1,2,1,2,2,1,1,4,2,2,5,4
"533","R_rpR8kn9xXRBAH7P",2,2,2,2,3,5,2,1,2,NA,NA,2,2,2,2,1,1,1,1,3,1,4,1,1,3,1,1,3,1,1,1,5,5,5,4,1,1,5,1,3,2,5,NA,3,2,1,1,2,2,1,4,5,3,3,1,1,3
"534","R_3hEnrOA6mucnagc",2,1,2,2,1,2,1,1,1,2,NA,1,1,2,1,2,1,1,4,2,1,4,3,2,3,4,1,2,1,1,1,5,5,4,3,2,2,1,2,2,3,2,NA,2,3,1,2,2,2,1,2,2,4,2,2,2,4
"535","R_1fkFkjV1iDYWLtP",1,2,1,2,4,NA,2,2,2,NA,NA,2,2,2,2,2,1,2,3,2,1,3,3,2,4,4,1,3,1,1,1,2,4,3,4,3,2,4,2,2,2,3,NA,3,4,2,2,3,3,3,4,2,4,4,3,2,3
"536","R_bJE0Dm1xFrLqNxv",3,2,2,2,2,2,2,1,2,NA,NA,2,1,3,2,2,2,1,2,1,3,1,3,3,3,3,1,1,1,1,1,2,5,5,2,3,3,3,3,4,1,4,NA,4,4,2,1,1,3,1,1,3,2,1,1,4,5
"537","R_3rZLDdCvNfe8OLO",3,2,2,1,3,3,2,4,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,5,5,5,1,5,3,2,4,1,1,5,2,3,1,6,NA,4,4,1,4,2,3,2,2,2,2,3,4,4,5
"538","R_2woX4ESugJVUCyX",3,2,2,2,4,NA,2,1,2,NA,NA,2,2,2,2,2,2,2,1,1,4,4,4,5,2,5,2,2,1,1,1,2,2,3,3,2,3,5,4,2,4,1,NA,2,3,1,2,2,2,3,2,2,2,3,2,2,2
"539","R_31LUo6kqNzuUE62",1,2,2,2,4,NA,2,1,3,NA,NA,2,3,3,2,1,1,1,4,3,2,4,2,4,1,2,3,4,1,1,1,3,4,3,3,2,3,4,3,2,3,5,NA,2,1,1,1,5,1,1,5,3,1,1,1,1,2
"540","R_1ePJdJjGwwMoF5J",2,2,2,2,4,NA,2,5,2,NA,NA,2,2,2,2,2,2,1,3,3,2,4,3,5,5,1,1,5,1,1,1,5,5,5,5,3,1,5,5,3,3,3,NA,3,3,2,2,2,3,3,2,2,4,4,4,4,5
"541","R_2e2JjRPeAxor5gd",2,2,2,2,2,3,2,3,3,NA,NA,2,2,2,2,2,2,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,7,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3
"542","R_1qdKWLBsLX41ccY",1,1,1,2,2,2,1,3,2,NA,NA,2,2,1,2,2,2,2,3,3,3,2,4,3,3,5,5,2,3,2,2,2,3,2,5,2,1,3,3,3,2,6,NA,3,4,2,2,4,3,2,3,2,3,2,2,3,2
"543","R_1i3Wm6LrYPcBhPr",2,1,1,2,3,4,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,2,3,1,3,1,1,1,2,3,3,3,2,1,1,2,2,2,5,NA,2,4,2,1,4,1,1,2,5,3,2,1,2,2
"544","R_BtRpjxYUkGaQGwV",2,2,1,2,4,NA,2,3,2,NA,NA,2,1,1,1,2,2,2,1,NA,NA,NA,5,5,1,5,5,3,2,2,2,1,1,3,1,1,1,3,3,1,3,4,NA,3,3,1,3,3,3,3,3,3,3,3,3,3,3
"545","R_1l4v9jBxjUgcoav",2,1,1,1,4,NA,2,3,2,NA,NA,2,2,2,2,2,1,2,4,2,1,3,4,1,5,2,1,5,2,3,1,5,5,5,5,2,1,1,3,4,1,7,1,4,3,2,4,1,4,3,2,2,4,3,3,3,4
"546","R_OAOjDkMoUncBtG9",1,1,1,2,2,2,2,4,1,2,NA,1,2,3,2,2,2,1,1,1,3,3,4,5,1,5,3,2,1,1,1,1,1,1,4,2,2,5,2,2,2,1,NA,4,1,1,3,5,4,2,4,5,5,5,3,4,5
"547","R_2qERIZ6QOriddUL",2,2,2,2,4,NA,2,5,2,NA,NA,2,1,1,1,2,1,1,2,2,2,2,3,1,5,1,1,5,1,1,1,5,5,5,4,2,3,1,5,3,3,3,NA,3,5,2,2,5,2,1,4,5,2,3,1,2,4
"548","R_em7j5r0XhMn5FQt",1,1,2,2,4,NA,1,1,1,2,NA,2,2,2,2,1,2,2,4,3,2,2,2,2,3,3,3,3,1,1,1,5,5,3,2,3,3,3,3,3,4,5,NA,2,2,1,2,2,2,3,3,3,2,3,2,3,3
"549","R_3LccsbdyLqkKSbH",1,2,1,2,1,4,2,2,2,NA,NA,2,2,1,1,2,1,2,2,3,1,4,3,2,3,4,1,4,1,1,1,4,5,4,5,3,1,2,2,4,3,3,NA,2,2,1,2,5,2,1,4,5,2,2,2,2,2
"550","R_1oj4CB6EBtoaeDV",2,1,2,2,3,3,1,3,2,NA,NA,2,2,1,1,2,1,1,1,2,1,3,3,3,3,2,2,5,2,4,3,5,4,4,4,3,2,2,2,2,4,6,NA,3,1,1,1,4,2,1,4,5,2,2,2,1,2
"551","R_2ZCEGh1QHdPo47e",2,2,2,2,2,3,2,2,2,NA,NA,2,1,1,1,2,1,1,1,4,4,4,1,3,1,5,5,5,1,1,1,5,5,5,3,3,3,3,3,3,1,4,NA,3,3,1,1,5,1,1,5,5,1,1,1,1,1
"552","R_2AGAXjg4FnloXHa",2,2,2,2,4,NA,2,1,2,NA,NA,2,1,1,1,1,1,2,1,1,1,2,2,3,3,3,1,4,1,2,1,5,4,4,1,1,1,3,4,1,3,1,NA,2,4,2,1,5,2,1,5,5,2,2,1,2,2
"553","R_2xDBuGRuG2l9PD3",2,NA,2,2,4,NA,2,1,2,NA,NA,2,1,1,1,2,1,1,4,4,1,3,4,1,1,5,1,5,5,5,5,5,1,1,4,2,1,1,1,5,4,2,NA,1,2,1,1,5,1,1,3,5,3,3,1,1,1
"554","R_2zNFTiALwwm6HEq",3,2,2,2,4,NA,2,3,3,NA,NA,2,2,2,2,1,1,1,2,2,2,2,3,5,4,1,1,4,2,1,1,3,3,4,2,1,1,5,3,3,4,1,NA,2,2,1,1,1,1,1,2,1,3,2,2,2,3
"555","R_331lDHG9QesqJtE",1,2,2,2,3,4,2,1,2,NA,NA,2,2,2,2,2,1,2,3,3,1,2,3,1,3,2,4,3,1,1,1,5,5,5,5,2,3,2,5,4,2,2,NA,3,1,1,3,1,1,1,1,1,2,1,2,1,4
"556","R_2xxFR86h9PbB3JP",3,2,1,2,2,2,1,1,2,NA,NA,2,1,1,1,1,1,1,2,2,1,3,3,1,5,2,1,5,1,1,1,5,5,5,5,1,1,2,2,2,3,5,NA,3,2,2,1,2,4,1,2,2,3,3,3,2,1
"557","R_2t3xO0jaIOjb5kL",2,1,2,2,4,NA,2,1,1,1,3,2,1,2,1,1,1,1,2,2,2,2,4,5,3,3,1,3,1,1,1,2,3,3,4,2,2,5,5,4,2,7,2,3,4,1,2,4,1,2,3,3,2,2,2,2,2
"558","R_114o59cA67nLRC2",2,2,2,2,3,5,1,1,2,NA,NA,2,2,2,2,2,2,2,4,2,2,1,4,3,2,3,2,3,1,1,1,3,3,3,1,1,3,2,4,3,2,3,NA,3,2,1,1,2,1,1,2,3,3,3,2,1,1
"559","R_2dsAPfZt8rFpOk1",3,2,2,2,4,NA,2,5,1,2,NA,2,1,1,1,1,1,1,4,4,4,4,4,4,3,4,4,4,2,1,1,3,3,3,1,1,2,5,3,4,3,2,NA,3,3,1,1,2,2,2,3,3,2,2,1,1,2
"560","R_3JIzMzLbDiji22I",2,1,1,2,1,1,2,2,2,NA,NA,2,2,1,2,2,1,2,4,2,1,1,2,1,5,2,1,5,1,1,1,4,5,5,5,3,1,1,2,2,2,5,NA,3,2,2,2,4,2,2,2,3,3,3,2,3,3
"561","R_1g7sdSjfavqGVej",2,2,2,2,3,1,2,1,1,1,2,2,2,3,1,2,1,2,1,4,3,4,2,5,1,4,2,2,1,4,2,4,4,5,2,3,3,4,2,3,3,5,NA,1,1,1,1,4,2,2,4,2,3,5,3,4,1
"562","R_2CcQPQG5gEU2uUS",2,2,2,2,4,NA,2,1,2,NA,NA,2,3,2,2,2,1,1,NA,NA,NA,NA,3,3,5,3,1,5,1,1,1,5,5,5,4,3,1,4,3,3,1,5,NA,4,3,2,3,3,4,2,1,1,4,5,3,5,4
"563","R_71BJzg8jvIl4rgB",2,2,2,2,3,4,1,2,2,NA,NA,2,1,1,1,1,1,2,3,2,1,4,3,2,4,3,2,4,1,1,2,2,4,2,4,2,2,3,2,3,2,1,NA,3,3,1,2,3,2,3,5,4,2,2,2,2,2
"564","R_2sSTlbckN5h7i3V",1,2,2,2,2,3,1,2,2,NA,NA,2,2,1,1,2,1,2,2,2,1,3,3,1,5,3,1,5,1,1,1,5,5,5,4,3,1,2,2,3,2,6,NA,3,2,1,2,4,1,2,4,3,4,3,4,4,4
"565","R_2bPkYCsNRbwKYU1",1,2,2,2,3,4,1,1,2,NA,NA,2,1,1,1,2,1,1,2,1,2,4,4,1,3,5,1,1,1,1,1,1,4,4,5,1,1,2,2,1,2,5,NA,4,2,2,1,5,1,1,5,5,1,3,1,1,4
"566","R_1gROTHzaoW2IPY8",1,2,2,1,4,NA,2,5,2,NA,NA,2,3,3,3,1,1,1,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,7,2,5,5,2,1,1,1,1,1,1,1,1,1,1,1
"567","R_PufQrChOAJbp4kN",3,2,2,2,4,NA,2,1,2,NA,NA,2,2,2,2,1,1,1,2,2,2,2,4,4,4,3,3,4,1,1,1,4,4,4,4,2,2,3,3,3,1,3,NA,4,2,2,2,2,4,2,4,2,4,4,4,4,4
"568","R_10odeorVRDOLauh",1,2,2,2,2,3,1,2,2,NA,NA,2,3,2,3,1,1,1,2,1,2,1,3,2,3,4,1,2,NA,2,1,4,3,3,2,3,3,4,5,2,2,4,NA,2,1,1,2,4,2,1,2,2,1,2,1,2,3
"569","R_1Kx3o0q3laFLDfT",3,2,NA,NA,3,3,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,2,2,1,2,2,4,4,2,2,2,2,1,1,1,4,3,1,3,3,2,1,2,NA,4,1,1,4,2,4,4,1,2,4,4,4,4,4
"570","R_1CgvOvDUCkr5Hcr",3,1,2,2,4,NA,2,5,2,NA,NA,2,2,3,2,1,1,2,4,1,1,1,5,5,1,2,2,1,1,1,1,2,1,1,5,1,1,1,2,1,2,4,NA,4,1,1,5,1,1,2,1,1,1,5,5,3,5
"571","R_3F2QdZhWFGBWEsK",3,2,2,2,4,NA,2,5,2,NA,NA,2,2,1,1,2,1,1,4,1,1,3,4,4,2,4,1,2,1,1,1,2,1,5,2,2,2,1,3,3,3,4,NA,3,2,1,2,4,1,1,2,4,2,4,2,1,2
"572","R_2AWMnXNSt3924ag",1,2,2,2,4,NA,2,5,2,NA,NA,2,1,1,1,1,1,1,4,3,1,4,2,1,5,4,1,3,1,1,1,3,5,4,5,2,3,2,2,2,4,1,NA,1,2,1,2,4,2,1,4,5,2,2,2,2,2
"573","R_3ffwUvyja5VSvqC",3,2,2,2,2,4,2,1,2,NA,NA,2,3,3,3,1,1,1,2,1,1,3,4,4,3,5,2,4,1,1,1,4,4,4,2,2,2,1,2,2,3,1,NA,3,4,2,4,1,4,2,1,1,5,4,4,4,4
"574","R_ZjzRwk5Ov3Tjy6J",1,1,2,1,3,1,1,1,1,2,NA,2,2,1,2,2,1,2,1,1,1,1,4,1,1,5,1,2,1,1,1,5,5,5,4,1,1,1,NA,2,2,6,NA,3,4,2,3,1,2,2,1,1,4,5,5,3,5
"575","R_1GwzutIpfPtZakc",3,2,2,1,3,3,1,1,1,2,NA,2,2,2,2,2,2,2,1,1,1,2,4,4,2,5,3,5,1,1,1,1,3,5,3,1,1,2,3,2,2,6,NA,4,4,1,2,3,4,2,3,3,2,4,3,3,4
"576","R_1eQcwts2zT3Vkc9",1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,2,2,2,2,3,1,2,4,2,2,2,2,1,2,2,1,3,4,4,2,3,4,2,4,3,2,3,NA,2,1,2,1,1,2,3,2,2,1,4,1,2,2
"577","R_1Ii7SJ7tyYZK8Ve",3,2,2,2,4,NA,2,3,2,NA,NA,2,2,2,2,2,1,2,2,2,1,2,2,2,3,1,1,5,1,1,1,1,5,5,1,1,NA,2,5,5,1,5,NA,3,3,1,2,1,1,1,1,1,1,3,2,2,2
"578","R_3P1O8iMMKWnIcbT",1,2,2,2,2,4,1,1,2,NA,NA,2,2,2,2,2,1,2,1,2,2,2,3,1,3,3,1,3,1,1,1,3,3,2,4,2,2,1,1,2,3,3,NA,4,2,1,3,3,2,2,4,3,2,3,3,3,4
"579","R_32R99M9vHK3erPV",3,2,1,2,1,3,1,1,1,1,2,1,1,1,1,2,2,NA,4,1,1,1,5,1,3,5,1,3,1,1,1,NA,3,4,5,3,1,1,3,2,2,6,NA,4,4,2,2,2,2,2,2,2,2,2,2,4,5
"580","R_27ExCDjyuO652QL",2,2,2,2,4,NA,2,1,2,NA,NA,2,2,2,2,2,2,2,3,3,3,3,3,3,5,1,1,5,1,1,1,5,5,5,4,2,1,5,5,3,2,1,NA,3,3,1,5,1,5,2,1,1,5,5,5,5,5
"581","R_3h5BIjOGx7ve5yE",2,1,1,1,3,3,1,2,2,NA,NA,2,2,2,2,2,2,2,1,2,1,3,3,1,2,5,1,2,1,1,1,2,2,1,4,2,1,1,3,NA,1,6,NA,3,4,2,4,4,4,3,1,2,5,5,3,4,3
"582","R_2BzLql6eGfIcdTc",1,1,2,2,4,NA,2,1,2,NA,NA,2,3,3,3,1,1,1,3,2,1,3,2,3,5,1,1,5,1,1,1,5,5,5,5,1,1,3,3,3,1,7,1,5,2,2,3,2,4,2,4,1,5,5,5,5,5
"583","R_2V2eehKxrUMer23",1,2,2,2,2,4,2,1,1,2,NA,2,1,1,1,1,1,1,3,4,1,3,4,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,3,2,2,3,NA,2,2,2,2,2,1,1,3,4,2,3,2,2,3
"584","R_BDGbYhyPPC0mnG9",2,2,2,2,2,2,2,4,2,NA,NA,2,2,2,3,1,1,2,3,3,1,2,4,1,3,3,1,3,1,2,3,4,4,4,3,3,2,3,1,3,2,3,NA,3,3,1,2,3,2,1,3,2,3,3,2,3,1
"585","R_1kZTEXFI8EkkkA2",3,1,1,2,3,5,1,2,2,NA,NA,2,1,2,1,1,1,1,4,3,1,4,2,4,2,5,1,5,4,1,1,3,4,5,4,3,1,2,3,2,1,6,NA,4,4,2,4,3,5,1,3,4,5,4,4,5,NA
"586","R_UPI9WOKcZXiMjYd",2,2,2,2,4,NA,2,3,2,NA,NA,2,1,1,1,NA,NA,NA,3,2,1,1,3,2,3,4,2,3,1,1,1,NA,3,4,3,3,2,2,3,NA,1,2,NA,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","R_2152uTCwggoqJ3p",3,1,2,2,3,3,2,3,2,NA,NA,2,2,2,2,2,1,1,2,2,1,3,3,4,NA,3,1,4,2,1,1,4,3,3,3,3,3,3,3,3,1,7,1,4,3,1,2,3,3,2,2,2,4,3,3,3,2
"588","R_pDxAN2BgELJX693",1,2,2,2,4,NA,2,1,1,2,NA,2,1,1,1,2,2,2,3,2,2,3,2,2,2,4,2,3,1,1,1,5,3,5,4,2,3,3,3,4,3,1,NA,2,2,1,2,3,2,2,4,4,2,2,2,2,2
"589","R_2D773V2Pkpn2QBR",1,2,2,2,4,NA,2,1,2,NA,NA,2,1,1,2,2,1,2,4,3,1,2,3,4,5,5,2,3,1,1,3,5,5,5,3,3,1,2,2,5,3,4,NA,3,2,1,3,4,2,1,2,3,5,4,4,5,5
"590","R_1GI0iWRUq6dZbmV",1,2,2,2,3,3,1,1,1,2,NA,1,1,1,1,1,1,1,2,2,1,1,3,1,1,5,4,1,1,1,4,5,2,1,4,2,2,1,1,4,3,3,NA,3,4,1,2,4,1,1,2,4,3,4,2,2,4
"591","R_1H79pxMp1KOpt9I",1,2,2,1,4,NA,2,5,2,NA,NA,2,3,3,3,2,2,1,3,1,1,3,3,1,4,5,1,4,1,1,1,5,5,5,5,2,2,4,3,4,2,2,NA,4,4,2,2,2,4,4,2,2,5,5,5,5,5
"592","R_2bZ9HYmkAVqkAvj",2,2,2,2,4,NA,2,3,2,NA,NA,2,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,7,2,3,3,2,3,2,2,2,3,3,3,3,3,2,3
